split_mode,split,sample_id,group_id,ar,harp_id,partition,prediction_start,duration_hours,event
official,test,6327__event_anchor_002,6327,ar6327,6327,5,2016-02-13 19:12:00,24.1,1
official,test,6327__event_anchor_003,6327,ar6327,6327,5,2016-02-14 23:12:00,11.483333333333333,1
official,test,6327__event_anchor_004,6327,ar6327,6327,5,2016-02-15 14:36:00,57.2,0
official,test,6334__event_anchor_000,6334,ar6334,6334,5,2016-02-05 18:36:00,15.6,0
official,test,6335__event_anchor_000,6335,ar6335,6335,5,2016-02-06 02:12:00,87.6,0
official,test,6336__event_anchor_000,6336,ar6336,6336,5,2016-02-06 15:24:00,101.0,0
official,test,6337__event_anchor_000,6337,ar6337,6337,5,2016-02-06 17:12:00,110.6,0
official,test,6338__event_anchor_000,6338,ar6338,6338,5,2016-02-06 21:36:00,127.8,0
official,test,6339__event_anchor_000,6339,ar6339,6339,5,2016-02-07 09:12:00,156.8,0
official,test,6340__event_anchor_000,6340,ar6340,6340,5,2016-02-07 11:36:00,8.8,0
official,test,6345__event_anchor_000,6345,ar6345,6345,5,2016-02-09 06:00:00,221.2,0
official,test,6346__event_anchor_000,6346,ar6346,6346,5,2016-02-09 10:36:00,49.4,0
official,test,6347__event_anchor_000,6347,ar6347,6347,5,2016-02-10 14:48:00,123.0,0
official,test,6348__event_anchor_000,6348,ar6348,6348,5,2016-02-10 16:36:00,19.8,0
official,test,6349__event_anchor_000,6349,ar6349,6349,5,2016-02-10 19:12:00,29.0,0
official,test,6350__event_anchor_000,6350,ar6350,6350,5,2016-02-11 18:24:00,134.8,0
official,test,6351__event_anchor_000,6351,ar6351,6351,5,2016-02-12 15:12:00,213.8,0
official,test,6352__event_anchor_000,6352,ar6352,6352,5,2016-02-12 19:12:00,17.8,0
official,test,6353__event_anchor_000,6353,ar6353,6353,5,2016-02-12 20:00:00,224.2,0
official,test,6355__event_anchor_000,6355,ar6355,6355,5,2016-02-13 05:36:00,84.6,0
official,test,6356__event_anchor_000,6356,ar6356,6356,5,2016-02-13 16:36:00,63.2,0
official,test,6358__event_anchor_000,6358,ar6358,6358,5,2016-02-14 07:24:00,220.4,0
official,test,6359__event_anchor_000,6359,ar6359,6359,5,2016-02-14 11:24:00,299.2,0
official,test,6360__event_anchor_000,6360,ar6360,6360,5,2016-02-14 19:24:00,7.8,0
official,test,6361__event_anchor_000,6361,ar6361,6361,5,2016-02-15 14:24:00,236.8,0
official,test,6362__event_anchor_000,6362,ar6362,6362,5,2016-02-16 03:24:00,186.6,0
official,test,6365__event_anchor_000,6365,ar6365,6365,5,2016-02-16 21:36:00,184.6,0
official,test,6367__event_anchor_000,6367,ar6367,6367,5,2016-02-17 09:36:00,30.6,0
official,test,6368__event_anchor_000,6368,ar6368,6368,5,2016-02-18 15:36:00,8.4,0
official,test,6370__event_anchor_000,6370,ar6370,6370,5,2016-02-19 06:36:00,111.0,0
official,test,6372__event_anchor_000,6372,ar6372,6372,5,2016-02-19 15:12:00,42.0,0
official,test,6375__event_anchor_000,6375,ar6375,6375,5,2016-02-20 14:00:00,284.8,0
official,test,6378__event_anchor_000,6378,ar6378,6378,5,2016-02-21 13:00:00,1.2,0
official,test,6379__event_anchor_000,6379,ar6379,6379,5,2016-02-21 13:48:00,206.0,0
official,test,6381__event_anchor_000,6381,ar6381,6381,5,2016-02-21 19:48:00,58.6,0
official,test,6383__event_anchor_000,6383,ar6383,6383,5,2016-02-22 17:36:00,294.4,0
official,test,6388__event_anchor_000,6388,ar6388,6388,5,2016-02-24 13:48:00,14.4,0
official,test,6389__event_anchor_000,6389,ar6389,6389,5,2016-02-24 19:12:00,1.4,0
official,test,6390__event_anchor_000,6390,ar6390,6390,5,2016-02-25 13:00:00,0.6,0
official,test,6391__event_anchor_000,6391,ar6391,6391,5,2016-02-25 22:36:00,68.2,0
official,test,6393__event_anchor_000,6393,ar6393,6393,5,2016-02-27 05:48:00,33.2,0
official,test,6394__event_anchor_000,6394,ar6394,6394,5,2016-02-27 19:48:00,171.4,0
official,test,6396__event_anchor_000,6396,ar6396,6396,5,2016-02-28 08:00:00,105.2,0
official,test,6397__event_anchor_000,6397,ar6397,6397,5,2016-02-29 00:12:00,169.6,0
official,test,6398__event_anchor_000,6398,ar6398,6398,5,2016-03-01 01:36:00,285.4,0
official,test,6399__event_anchor_000,6399,ar6399,6399,5,2016-03-01 04:12:00,236.6,0
official,test,6402__event_anchor_000,6402,ar6402,6402,5,2016-03-01 19:00:00,82.4,0
official,test,6403__event_anchor_000,6403,ar6403,6403,5,2016-03-02 13:48:00,300.2,0
official,test,6404__event_anchor_000,6404,ar6404,6404,5,2016-03-02 17:12:00,91.2,0
official,test,6405__event_anchor_000,6405,ar6405,6405,5,2016-03-02 23:12:00,111.6,0
official,test,6407__event_anchor_000,6407,ar6407,6407,5,2016-03-04 02:00:00,32.0,0
official,test,6409__event_anchor_000,6409,ar6409,6409,5,2016-03-04 15:24:00,241.4,0
official,test,6411__event_anchor_000,6411,ar6411,6411,5,2016-03-04 15:36:00,84.2,0
official,test,6416__event_anchor_000,6416,ar6416,6416,5,2016-03-08 19:24:00,24.8,0
official,test,6418__event_anchor_000,6418,ar6418,6418,5,2016-03-09 08:24:00,315.0,0
official,test,6420__event_anchor_000,6420,ar6420,6420,5,2016-03-10 12:36:00,100.2,0
official,test,6421__event_anchor_000,6421,ar6421,6421,5,2016-03-10 17:36:00,137.0,0
official,test,6422__event_anchor_000,6422,ar6422,6422,5,2016-03-11 01:36:00,4.8,0
official,test,6424__event_anchor_000,6424,ar6424,6424,5,2016-03-11 03:00:00,187.6,0
official,test,6425__event_anchor_000,6425,ar6425,6425,5,2016-03-11 09:24:00,12.8,0
official,test,6427__event_anchor_000,6427,ar6427,6427,5,2016-03-11 17:36:00,112.2,0
official,test,6428__event_anchor_000,6428,ar6428,6428,5,2016-03-11 19:24:00,46.0,0
official,test,6429__event_anchor_000,6429,ar6429,6429,5,2016-03-12 12:24:00,0.4,0
official,test,6430__event_anchor_000,6430,ar6430,6430,5,2016-03-13 12:00:00,6.8,0
official,test,6434__event_anchor_000,6434,ar6434,6434,5,2016-03-15 04:00:00,114.4,0
official,test,6436__event_anchor_000,6436,ar6436,6436,5,2016-03-15 19:00:00,89.8,0
official,test,6437__event_anchor_000,6437,ar6437,6437,5,2016-03-16 03:12:00,304.4,0
official,test,6438__event_anchor_000,6438,ar6438,6438,5,2016-03-16 08:48:00,11.2,0
official,test,6439__event_anchor_000,6439,ar6439,6439,5,2016-03-16 09:00:00,128.6,0
official,test,6440__event_anchor_000,6440,ar6440,6440,5,2016-03-17 06:48:00,5.4,0
official,test,6441__event_anchor_000,6441,ar6441,6441,5,2016-03-17 12:48:00,116.2,0
official,test,6442__event_anchor_000,6442,ar6442,6442,5,2016-03-17 16:48:00,50.2,0
official,test,6443__event_anchor_000,6443,ar6443,6443,5,2016-03-18 10:48:00,4.8,0
official,test,6444__event_anchor_000,6444,ar6444,6444,5,2016-03-18 16:12:00,72.6,0
official,test,6445__event_anchor_000,6445,ar6445,6445,5,2016-03-19 10:36:00,18.2,0
official,test,6447__event_anchor_000,6447,ar6447,6447,5,2016-03-20 15:36:00,15.2,0
official,test,6449__event_anchor_000,6449,ar6449,6449,5,2016-03-21 20:36:00,97.4,0
official,test,6450__event_anchor_000,6450,ar6450,6450,5,2016-03-22 12:48:00,140.6,0
official,test,6451__event_anchor_000,6451,ar6451,6451,5,2016-03-22 20:36:00,163.0,0
official,test,6452__event_anchor_000,6452,ar6452,6452,5,2016-03-23 09:12:00,61.0,0
official,test,6453__event_anchor_000,6453,ar6453,6453,5,2016-03-23 18:00:00,156.4,0
official,test,6454__event_anchor_000,6454,ar6454,6454,5,2016-03-23 23:48:00,313.8,0
official,test,6455__event_anchor_000,6455,ar6455,6455,5,2016-03-25 21:48:00,4.0,0
official,test,6459__event_anchor_000,6459,ar6459,6459,5,2016-03-26 20:48:00,17.2,0
official,test,6460__event_anchor_000,6460,ar6460,6460,5,2016-03-28 14:48:00,32.8,0
official,test,6462__event_anchor_000,6462,ar6462,6462,5,2016-03-29 23:00:00,95.8,0
official,test,6463__event_anchor_000,6463,ar6463,6463,5,2016-03-30 01:24:00,86.2,0
official,test,6464__event_anchor_000,6464,ar6464,6464,5,2016-03-31 00:48:00,226.0,0
official,test,6465__event_anchor_000,6465,ar6465,6465,5,2016-03-31 15:48:00,179.6,0
official,test,6469__event_anchor_000,6469,ar6469,6469,5,2016-04-01 09:24:00,82.0,0
official,test,6470__event_anchor_000,6470,ar6470,6470,5,2016-04-01 10:36:00,122.6,0
official,test,6471__event_anchor_000,6471,ar6471,6471,5,2016-04-01 15:00:00,72.4,0
official,test,6472__event_anchor_000,6472,ar6472,6472,5,2016-04-01 23:48:00,204.2,0
official,test,6474__event_anchor_000,6474,ar6474,6474,5,2016-04-02 17:24:00,158.8,0
official,test,6476__event_anchor_000,6476,ar6476,6476,5,2016-04-05 00:24:00,69.0,0
official,test,6477__event_anchor_000,6477,ar6477,6477,5,2016-04-05 13:48:00,31.0,0
official,test,6478__event_anchor_000,6478,ar6478,6478,5,2016-04-05 18:00:00,112.0,0
official,test,6481__event_anchor_000,6481,ar6481,6481,5,2016-04-06 20:36:00,185.8,0
official,test,6483__event_anchor_000,6483,ar6483,6483,5,2016-04-07 11:48:00,252.43333333333334,1
official,test,6483__event_anchor_001,6483,ar6483,6483,5,2016-04-18 04:12:00,58.6,0
official,test,6485__event_anchor_000,6485,ar6485,6485,5,2016-04-08 09:12:00,123.8,0
official,test,6487__event_anchor_000,6487,ar6487,6487,5,2016-04-09 03:24:00,184.0,0
official,test,6489__event_anchor_000,6489,ar6489,6489,5,2016-04-10 18:24:00,114.2,0
official,test,6490__event_anchor_000,6490,ar6490,6490,5,2016-04-11 22:12:00,84.6,0
official,test,6492__event_anchor_000,6492,ar6492,6492,5,2016-04-12 21:48:00,241.4,0
official,test,6493__event_anchor_000,6493,ar6493,6493,5,2016-04-13 04:00:00,33.6,0
official,test,6494__event_anchor_000,6494,ar6494,6494,5,2016-04-13 23:12:00,57.4,0
official,test,6495__event_anchor_000,6495,ar6495,6495,5,2016-04-14 03:36:00,12.8,0
official,test,6496__event_anchor_000,6496,ar6496,6496,5,2016-04-14 05:36:00,161.8,0
official,test,6497__event_anchor_000,6497,ar6497,6497,5,2016-04-14 15:48:00,2.4,0
official,test,6498__event_anchor_000,6498,ar6498,6498,5,2016-04-15 00:12:00,37.2,0
official,test,6499__event_anchor_000,6499,ar6499,6499,5,2016-04-15 10:12:00,161.2,0
official,test,6500__event_anchor_000,6500,ar6500,6500,5,2016-04-15 11:24:00,306.2,0
official,test,6501__event_anchor_000,6501,ar6501,6501,5,2016-04-16 09:12:00,28.6,0
official,test,6505__event_anchor_000,6505,ar6505,6505,5,2016-04-19 23:12:00,307.4,0
official,test,6506__event_anchor_000,6506,ar6506,6506,5,2016-04-20 08:24:00,110.4,0
official,test,6507__event_anchor_000,6507,ar6507,6507,5,2016-04-24 07:00:00,270.8,0
official,test,6508__event_anchor_000,6508,ar6508,6508,5,2016-04-24 08:00:00,144.6,0
official,test,6509__event_anchor_000,6509,ar6509,6509,5,2016-04-24 12:00:00,10.2,0
official,test,6510__event_anchor_000,6510,ar6510,6510,5,2016-04-24 16:12:00,219.0,0
official,test,6512__event_anchor_000,6512,ar6512,6512,5,2016-04-25 00:12:00,105.4,0
official,test,6513__event_anchor_000,6513,ar6513,6513,5,2016-04-25 01:12:00,11.6,0
official,test,6514__event_anchor_000,6514,ar6514,6514,5,2016-04-25 09:00:00,4.4,0
official,test,6515__event_anchor_000,6515,ar6515,6515,5,2016-04-25 12:48:00,286.4,0
official,test,6517__event_anchor_000,6517,ar6517,6517,5,2016-04-26 06:00:00,172.2,0
official,test,6518__event_anchor_000,6518,ar6518,6518,5,2016-04-26 06:36:00,107.6,0
official,test,6522__event_anchor_000,6522,ar6522,6522,5,2016-04-26 14:12:00,149.2,0
official,test,6523__event_anchor_000,6523,ar6523,6523,5,2016-04-27 16:00:00,269.2,0
official,test,6528__event_anchor_000,6528,ar6528,6528,5,2016-04-28 19:24:00,56.0,0
official,test,6530__event_anchor_000,6530,ar6530,6530,5,2016-04-29 19:24:00,172.0,0
official,test,6532__event_anchor_000,6532,ar6532,6532,5,2016-05-01 20:48:00,263.8,0
official,test,6533__event_anchor_000,6533,ar6533,6533,5,2016-05-02 00:00:00,17.6,0
official,test,6534__event_anchor_000,6534,ar6534,6534,5,2016-05-02 09:48:00,9.0,0
official,test,6536__event_anchor_000,6536,ar6536,6536,5,2016-05-02 21:12:00,157.6,0
official,test,6537__event_anchor_000,6537,ar6537,6537,5,2016-05-03 22:48:00,309.4,0
official,test,6538__event_anchor_000,6538,ar6538,6538,5,2016-05-04 23:36:00,48.4,0
official,test,6539__event_anchor_000,6539,ar6539,6539,5,2016-05-05 17:00:00,3.2,0
official,test,6544__event_anchor_000,6544,ar6544,6544,5,2016-05-07 20:48:00,213.2,0
official,test,6545__event_anchor_000,6545,ar6545,6545,5,2016-05-07 22:24:00,230.2,0
official,test,6549__event_anchor_000,6549,ar6549,6549,5,2016-05-08 23:12:00,0.8,0
official,test,6550__event_anchor_000,6550,ar6550,6550,5,2016-05-09 06:12:00,289.6,0
official,test,6555__event_anchor_000,6555,ar6555,6555,5,2016-05-13 14:36:00,201.2,0
official,test,6556__event_anchor_000,6556,ar6556,6556,5,2016-05-13 17:36:00,217.2,0
official,test,6557__event_anchor_000,6557,ar6557,6557,5,2016-05-13 20:24:00,68.0,0
official,test,6558__event_anchor_000,6558,ar6558,6558,5,2016-05-13 23:24:00,316.0,0
official,test,6560__event_anchor_000,6560,ar6560,6560,5,2016-05-14 22:36:00,174.8,0
official,test,6561__event_anchor_000,6561,ar6561,6561,5,2016-05-16 21:36:00,0.8,0
official,test,6564__event_anchor_000,6564,ar6564,6564,5,2016-05-17 14:00:00,43.4,0
official,test,6566__event_anchor_000,6566,ar6566,6566,5,2016-05-19 04:12:00,276.8,0
official,test,6570__event_anchor_000,6570,ar6570,6570,5,2016-05-20 09:12:00,152.8,0
official,test,6574__event_anchor_000,6574,ar6574,6574,5,2016-05-23 06:48:00,190.6,0
official,test,6576__event_anchor_000,6576,ar6576,6576,5,2016-05-23 12:00:00,261.0,0
official,test,6580__event_anchor_000,6580,ar6580,6580,5,2016-05-26 08:00:00,183.6,0
official,test,6582__event_anchor_000,6582,ar6582,6582,5,2016-05-26 15:36:00,163.8,0
official,test,6583__event_anchor_000,6583,ar6583,6583,5,2016-05-26 18:24:00,46.8,0
official,test,6584__event_anchor_000,6584,ar6584,6584,5,2016-05-26 19:24:00,23.4,0
official,test,6585__event_anchor_000,6585,ar6585,6585,5,2016-05-27 01:36:00,181.6,0
official,test,6587__event_anchor_000,6587,ar6587,6587,5,2016-05-27 09:36:00,38.8,0
official,test,6589__event_anchor_000,6589,ar6589,6589,5,2016-05-28 14:00:00,101.0,0
official,test,6590__event_anchor_000,6590,ar6590,6590,5,2016-05-28 21:36:00,15.0,0
official,test,6591__event_anchor_000,6591,ar6591,6591,5,2016-05-30 03:24:00,97.4,0
official,test,6592__event_anchor_000,6592,ar6592,6592,5,2016-05-30 07:12:00,91.6,0
official,test,6593__event_anchor_000,6593,ar6593,6593,5,2016-05-30 12:48:00,164.2,0
official,test,6594__event_anchor_000,6594,ar6594,6594,5,2016-05-30 21:48:00,192.8,0
official,test,6597__event_anchor_000,6597,ar6597,6597,5,2016-06-01 06:00:00,40.2,0
official,test,6598__event_anchor_000,6598,ar6598,6598,5,2016-06-01 13:48:00,187.4,0
official,test,6599__event_anchor_000,6599,ar6599,6599,5,2016-06-01 17:12:00,270.0,0
official,test,6601__event_anchor_000,6601,ar6601,6601,5,2016-06-03 05:12:00,187.6,0
official,test,6603__event_anchor_000,6603,ar6603,6603,5,2016-06-03 12:24:00,210.6,0
official,test,6604__event_anchor_000,6604,ar6604,6604,5,2016-06-03 16:36:00,141.2,0
official,test,6605__event_anchor_000,6605,ar6605,6605,5,2016-06-03 18:00:00,158.2,0
official,test,6607__event_anchor_000,6607,ar6607,6607,5,2016-06-04 00:36:00,218.2,0
official,test,6609__event_anchor_000,6609,ar6609,6609,5,2016-06-07 09:36:00,8.2,0
official,test,6610__event_anchor_000,6610,ar6610,6610,5,2016-06-09 05:24:00,38.6,0
official,test,6613__event_anchor_000,6613,ar6613,6613,5,2016-06-09 21:48:00,313.4,0
official,test,6614__event_anchor_000,6614,ar6614,6614,5,2016-06-09 23:00:00,175.4,0
official,test,6615__event_anchor_000,6615,ar6615,6615,5,2016-06-11 05:12:00,116.0,0
official,test,6616__event_anchor_000,6616,ar6616,6616,5,2016-06-11 14:36:00,80.0,0
official,test,6617__event_anchor_000,6617,ar6617,6617,5,2016-06-11 20:36:00,280.8,0
official,test,6619__event_anchor_000,6619,ar6619,6619,5,2016-06-12 03:36:00,75.4,0
official,test,6620__event_anchor_000,6620,ar6620,6620,5,2016-06-12 11:48:00,217.8,0
official,test,6621__event_anchor_000,6621,ar6621,6621,5,2016-06-12 22:12:00,102.0,0
official,test,6622__event_anchor_000,6622,ar6622,6622,5,2016-06-13 22:12:00,184.6,0
official,test,6626__event_anchor_000,6626,ar6626,6626,5,2016-06-14 22:36:00,100.0,0
official,test,6627__event_anchor_000,6627,ar6627,6627,5,2016-06-16 17:24:00,167.2,0
official,test,6629__event_anchor_000,6629,ar6629,6629,5,2016-06-16 21:00:00,174.4,0
official,test,6631__event_anchor_000,6631,ar6631,6631,5,2016-06-17 00:36:00,90.6,0
official,test,6632__event_anchor_000,6632,ar6632,6632,5,2016-06-17 00:48:00,258.6,0
official,test,6633__event_anchor_000,6633,ar6633,6633,5,2016-06-17 13:36:00,23.4,0
official,test,6634__event_anchor_000,6634,ar6634,6634,5,2016-06-17 22:24:00,151.8,0
official,test,6635__event_anchor_000,6635,ar6635,6635,5,2016-06-18 12:12:00,152.0,0
official,test,6641__event_anchor_000,6641,ar6641,6641,5,2016-06-24 00:12:00,221.6,0
official,test,6643__event_anchor_000,6643,ar6643,6643,5,2016-06-24 23:12:00,2.6,0
official,test,6646__event_anchor_000,6646,ar6646,6646,5,2016-06-27 08:00:00,11.8,0
official,test,6648__event_anchor_000,6648,ar6648,6648,5,2016-06-28 02:00:00,223.4,0
official,test,6649__event_anchor_000,6649,ar6649,6649,5,2016-06-28 11:00:00,36.6,0
official,test,6652__event_anchor_000,6652,ar6652,6652,5,2016-06-30 10:00:00,18.2,0
official,test,6653__event_anchor_000,6653,ar6653,6653,5,2016-07-02 09:48:00,164.4,0
official,test,6654__event_anchor_000,6654,ar6654,6654,5,2016-07-03 13:48:00,109.0,0
official,test,6655__event_anchor_000,6655,ar6655,6655,5,2016-07-03 13:48:00,56.4,0
official,test,6656__event_anchor_000,6656,ar6656,6656,5,2016-07-03 21:24:00,35.2,0
official,test,6657__event_anchor_000,6657,ar6657,6657,5,2016-07-04 02:24:00,259.8,0
official,test,6658__event_anchor_000,6658,ar6658,6658,5,2016-07-04 12:24:00,36.6,0
official,test,6659__event_anchor_000,6659,ar6659,6659,5,2016-07-05 13:24:00,4.6,0
official,test,6661__event_anchor_000,6661,ar6661,6661,5,2016-07-06 12:36:00,72.6,0
official,test,6662__event_anchor_000,6662,ar6662,6662,5,2016-07-07 04:24:00,277.4,0
official,test,6663__event_anchor_000,6663,ar6663,6663,5,2016-07-07 10:36:00,80.0,0
official,test,6664__event_anchor_000,6664,ar6664,6664,5,2016-07-07 15:00:00,270.6,0
official,test,6666__event_anchor_000,6666,ar6666,6666,5,2016-07-08 07:48:00,296.8,0
official,test,6667__event_anchor_000,6667,ar6667,6667,5,2016-07-08 11:48:00,40.6,0
official,test,6670__event_anchor_000,6670,ar6670,6670,5,2016-07-11 00:36:00,240.1,1
official,test,6670__event_anchor_001,6670,ar6670,6670,5,2016-07-21 04:36:00,45.166666666666664,1
official,test,6670__event_anchor_002,6670,ar6670,6670,5,2016-07-23 05:36:00,24.55,1
official,test,6670__event_anchor_003,6670,ar6670,6670,5,2016-07-24 10:00:00,7.5,1
official,test,6670__event_anchor_004,6670,ar6670,6670,5,2016-07-24 21:24:00,1.6,0
official,test,6672__event_anchor_000,6672,ar6672,6672,5,2016-07-11 13:24:00,21.8,0
official,test,6674__event_anchor_000,6674,ar6674,6674,5,2016-07-12 20:36:00,43.0,0
official,test,6675__event_anchor_000,6675,ar6675,6675,5,2016-07-12 23:12:00,76.0,0
official,test,6676__event_anchor_000,6676,ar6676,6676,5,2016-07-13 03:24:00,173.2,0
official,test,6677__event_anchor_000,6677,ar6677,6677,5,2016-07-13 05:36:00,45.0,0
official,test,6678__event_anchor_000,6678,ar6678,6678,5,2016-07-13 14:12:00,11.0,0
official,test,6679__event_anchor_000,6679,ar6679,6679,5,2016-07-13 19:48:00,142.2,0
official,test,6680__event_anchor_000,6680,ar6680,6680,5,2016-07-13 20:00:00,180.0,0
official,test,6681__event_anchor_000,6681,ar6681,6681,5,2016-07-14 16:24:00,155.6,0
official,test,6683__event_anchor_000,6683,ar6683,6683,5,2016-07-16 19:24:00,219.8,0
official,test,6684__event_anchor_000,6684,ar6684,6684,5,2016-07-17 09:48:00,63.0,0
official,test,6686__event_anchor_000,6686,ar6686,6686,5,2016-07-25 11:36:00,191.4,0
official,test,6687__event_anchor_000,6687,ar6687,6687,5,2016-07-26 09:00:00,209.2,0
official,test,6688__event_anchor_000,6688,ar6688,6688,5,2016-07-28 07:12:00,213.8,0
official,test,6689__event_anchor_000,6689,ar6689,6689,5,2016-07-29 11:00:00,95.4,0
official,test,6690__event_anchor_000,6690,ar6690,6690,5,2016-07-31 07:24:00,105.2,0
official,test,6692__event_anchor_000,6692,ar6692,6692,5,2016-08-04 06:00:00,207.0,0
official,test,6693__event_anchor_000,6693,ar6693,6693,5,2016-08-04 12:24:00,111.4,0
official,test,6694__event_anchor_000,6694,ar6694,6694,5,2016-08-05 21:12:00,184.2,0
official,test,6695__event_anchor_000,6695,ar6695,6695,5,2016-08-05 21:36:00,225.6,0
official,test,6697__event_anchor_000,6697,ar6697,6697,5,2016-08-06 14:12:00,211.6,0
official,test,6698__event_anchor_000,6698,ar6698,6698,5,2016-08-07 03:12:00,0.6,0
official,test,6699__event_anchor_000,6699,ar6699,6699,5,2016-08-07 04:00:00,314.8,0
official,test,6703__event_anchor_000,6703,ar6703,6703,5,2016-08-08 10:36:00,299.2,0
official,test,6708__event_anchor_000,6708,ar6708,6708,5,2016-08-12 18:36:00,148.2,0
official,test,6711__event_anchor_000,6711,ar6711,6711,5,2016-08-14 21:48:00,257.0,0
